timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
0,5,Running,Negative,-4.35,6.81,7.85,12.06,4.69,-3.94,24.12,-24.50,-44.13,-0.28,0.60,1.44
21,5,Running,Negative,-4.18,6.97,7.81,-0.63,-2.19,-3.00,24.19,-24.56,-44.13,-0.10,0.76,1.41
43,5,Running,Negative,-4.10,6.74,7.75,-12.13,-4.00,-2.13,24.25,-24.50,-43.94,-0.08,0.28,1.22
63,5,Running,Negative,-4.02,6.34,7.44,-19.81,-4.19,1.00,24.06,-24.44,-43.31,0.13,0.06,0.79
84,5,Running,Negative,-3.95,6.02,7.38,-23.06,-4.56,4.88,23.87,-24.25,-42.94,-0.08,-0.10,0.74
104,5,Running,Negative,-4.22,6.23,7.26,-16.31,-5.25,8.75,23.69,-24.06,-42.63,-0.26,0.36,0.79
125,5,Running,Negative,-4.20,6.80,7.55,-19.69,-8.19,11.94,23.37,-23.75,-42.25,-0.16,0.66,0.94
145,5,Running,Negative,-4.10,6.35,7.64,-26.50,-10.94,14.75,23.06,-23.37,-41.75,-0.22,-0.02,0.94
166,5,Running,Negative,-4.06,5.25,7.45,-28.75,-13.56,18.56,22.69,-22.94,-41.25,-0.20,-1.04,0.52
185,5,Running,Negative,-4.13,4.74,7.31,-16.69,-16.19,18.94,22.37,-22.44,-41.06,-0.29,-1.36,0.44
206,5,Running,Negative,-3.90,4.85,7.14,3.75,-18.44,17.56,22.19,-22.00,-41.19,-0.29,-0.89,0.19
225,5,Running,Negative,-4.11,5.32,7.02,17.75,-16.50,14.31,22.12,-21.56,-41.56,-0.63,-0.37,-0.07
246,5,Running,Negative,-4.37,5.82,6.71,22.87,-15.94,9.44,22.19,-21.19,-42.00,-0.96,-0.14,-0.05
266,5,Running,Negative,-4.55,6.10,6.74,21.25,-16.50,9.31,22.19,-20.87,-42.31,-0.74,0.39,-0.33
286,5,Running,Negative,-4.11,6.39,6.50,14.00,-17.37,12.13,22.12,-20.44,-42.56,-0.55,0.07,0.06
306,5,Running,Negative,-4.02,6.43,6.87,6.63,-13.63,12.69,22.00,-20.12,-42.63,-0.65,-0.03,0.19
325,5,Running,Negative,-3.85,6.24,6.90,1.56,-12.63,11.50,21.75,-19.75,-42.69,-0.20,-0.48,0.07
346,5,Running,Negative,-3.35,5.17,6.94,0.69,-6.25,22.75,21.37,-19.37,-42.81,-0.20,-1.28,0.26
366,5,Running,Negative,-3.18,4.91,7.02,9.44,-4.63,24.19,21.00,-19.00,-43.19,0.09,-1.52,0.24
386,5,Running,Negative,-2.78,5.20,6.77,25.06,-4.06,19.25,20.75,-18.69,-43.81,0.30,-0.84,0.22
406,5,Running,Negative,-3.00,5.86,7.05,30.50,1.12,19.50,20.50,-18.44,-44.50,-0.14,-0.66,0.47
426,5,Running,Negative,-3.14,5.74,7.15,26.94,3.13,21.31,20.12,-18.19,-45.06,0.01,-0.90,0.46
446,5,Running,Negative,-2.83,5.95,6.90,25.25,2.81,19.25,19.87,-18.00,-45.63,0.54,-0.30,0.45
467,5,Running,Negative,-2.33,6.39,6.89,18.44,4.88,10.81,19.69,-17.94,-46.00,0.82,-0.17,0.62
486,5,Running,Negative,-2.44,6.30,7.16,5.13,9.38,9.38,19.44,-17.94,-46.13,0.93,-0.89,0.76
507,5,Running,Negative,-2.04,6.35,7.22,-2.56,9.81,10.06,19.12,-17.94,-46.19,0.74,-0.14,0.59
526,5,Running,Negative,-2.36,5.91,7.18,-11.94,11.44,4.50,18.87,-17.94,-45.75,0.60,-0.93,0.67
547,5,Running,Negative,-2.41,5.74,7.13,-16.94,11.13,3.13,18.69,-18.06,-45.50,0.52,-1.01,0.51
567,5,Running,Negative,-2.83,5.43,7.20,-14.56,9.88,2.13,18.56,-18.12,-45.31,0.14,-1.06,0.59
587,5,Running,Negative,-2.72,5.79,7.03,-6.63,7.56,4.94,18.37,-18.19,-45.25,0.00,-0.65,0.44
607,5,Running,Negative,-2.85,6.06,7.19,-5.63,6.38,9.50,18.06,-18.12,-45.25,-0.19,-0.65,0.65
627,5,Running,Negative,-3.16,5.62,6.92,-5.44,5.50,12.56,17.75,-18.00,-45.25,-0.34,-2.02,0.48
647,5,Running,Negative,-3.15,4.44,6.87,1.19,4.19,19.25,17.37,-17.75,-45.44,0.14,-1.95,0.05
666,5,Running,Negative,-2.72,5.28,6.47,12.13,2.94,11.81,17.25,-17.75,-45.69,1.59,1.44,0.01
687,5,Running,Negative,-2.54,9.62,6.03,3.31,3.00,-23.06,17.75,-18.19,-45.44,-0.02,2.95,-0.79
707,5,Running,Negative,-2.46,5.20,6.52,-49.88,5.94,-17.87,17.69,-18.37,-44.38,0.53,-1.81,-0.09
727,5,Running,Negative,-2.55,4.59,6.30,-48.44,11.00,7.94,17.25,-18.44,-43.63,0.47,-1.28,-0.17
747,5,Running,Negative,-2.90,5.87,6.53,-28.87,14.00,10.56,16.87,-18.50,-43.25,0.37,0.00,-0.20
768,5,Running,Negative,-3.35,6.10,6.52,-17.94,15.38,4.63,16.62,-18.62,-43.06,-0.46,-0.41,0.22
787,5,Running,Negative,-3.65,5.61,6.77,-3.63,18.87,5.63,16.37,-18.81,-43.19,-0.55,0.17,-0.02
808,5,Running,Negative,-4.37,7.17,6.66,9.56,21.19,-1.25,16.31,-19.19,-43.44,-0.78,2.02,-0.27
827,5,Running,Negative,-4.36,8.82,6.53,-4.31,19.50,-11.50,16.31,-19.62,-43.19,-1.34,2.61,0.00
848,5,Running,Negative,-4.60,8.79,7.00,-39.69,17.87,-6.50,16.12,-19.87,-42.38,-1.46,1.09,0.11
868,5,Running,Negative,-4.70,6.19,7.04,-65.00,9.63,7.19,15.63,-19.87,-41.19,-0.47,-1.03,0.27
888,5,Running,Negative,-5.45,5.46,7.26,-58.44,6.19,6.75,15.19,-19.87,-40.13,-0.48,-1.33,0.16
908,5,Running,Negative,-3.66,4.09,7.66,-44.31,2.69,18.44,14.75,-19.69,-39.44,0.01,-1.48,0.14
928,5,Running,Negative,-3.14,5.06,6.39,-26.12,0.94,6.81,14.44,-19.62,-39.06,0.18,-0.29,-0.14
948,5,Running,Negative,-3.62,6.00,7.07,-16.75,9.38,12.69,14.06,-19.62,-38.88,0.08,0.38,-0.51
969,5,Running,Negative,-2.16,6.04,6.85,-19.81,8.56,13.13,13.69,-19.62,-38.56,1.13,0.38,-0.19
988,5,Running,Negative,-2.45,6.36,7.02,-26.56,18.50,9.75,13.25,-19.81,-38.13,0.36,0.18,-0.12
1008,5,Running,Negative,-3.21,5.13,7.06,-37.75,23.50,10.25,12.75,-20.00,-37.56,0.36,-1.12,-0.24
1029,5,Running,Negative,-2.87,4.37,7.11,-29.06,22.06,14.88,12.25,-20.19,-37.31,0.16,-1.37,0.00
1048,5,Running,Negative,-3.40,4.04,7.49,-4.94,22.62,12.50,11.88,-20.37,-37.50,0.06,-1.63,0.28
1069,5,Running,Negative,-3.60,4.71,7.63,23.31,21.44,12.88,11.56,-20.56,-38.19,-0.31,-0.05,0.61
1088,5,Running,Negative,-4.04,6.52,7.90,32.75,21.00,11.06,11.38,-20.75,-38.94,-0.58,1.18,0.78
1109,5,Running,Negative,-4.36,7.46,8.08,16.06,17.06,8.63,11.19,-20.87,-39.25,-1.16,1.49,0.95
1129,5,Running,Negative,-4.58,6.69,7.91,-6.06,11.25,5.38,10.94,-20.94,-39.13,-0.76,0.32,0.72
1149,5,Running,Negative,-4.04,5.59,7.86,-12.88,5.50,9.13,10.69,-20.87,-39.00,-0.27,-0.25,0.73
1169,5,Running,Negative,-3.71,5.46,7.88,-5.38,2.56,6.63,10.50,-20.87,-39.00,-0.25,-0.69,0.62
1189,5,Running,Negative,-3.73,5.16,7.65,1.69,2.38,8.50,10.38,-20.75,-39.13,-0.38,-0.44,0.50
1209,5,Running,Negative,-4.01,5.21,7.58,12.13,0.81,14.13,10.13,-20.56,-39.50,-0.23,-0.60,0.31
1230,5,Running,Negative,-3.91,5.24,7.35,23.19,-1.88,19.50,9.75,-20.25,-40.13,-0.67,-1.13,0.25
1249,5,Running,Negative,-3.55,3.80,6.93,36.44,-6.31,35.63,9.19,-19.62,-41.06,0.00,-3.50,0.22
1270,5,Running,Negative,-2.55,1.30,6.09,62.00,-12.06,55.63,8.63,-18.94,-42.81,0.12,-1.80,-0.56
1289,5,Running,Negative,-3.57,11.31,6.51,95.87,-0.12,-5.75,9.25,-19.19,-44.44,-0.41,5.46,-0.90
1310,5,Running,Negative,-3.17,10.83,6.25,34.25,4.63,-17.00,9.63,-19.50,-44.63,0.65,3.97,0.34
1330,5,Running,Negative,-4.97,8.42,6.61,-37.63,13.75,-23.12,9.63,-19.87,-43.63,-2.60,-0.59,0.80
1349,5,Running,Negative,-3.75,3.94,7.26,-59.44,-0.81,9.88,9.25,-19.81,-42.69,-0.06,-0.82,0.46
1370,5,Running,Negative,-4.23,5.37,7.59,-25.87,6.19,0.31,9.13,-19.87,-42.31,-0.85,-1.15,0.87
1389,5,Running,Negative,-4.07,5.16,7.59,-3.75,-0.19,-2.06,9.19,-19.87,-42.31,-0.91,-0.60,0.47
1410,5,Running,Negative,-4.07,5.81,7.44,9.69,-3.50,-1.31,9.31,-19.81,-42.50,-0.67,0.01,0.48
1429,5,Running,Negative,-3.67,7.05,7.22,13.00,-7.63,-2.63,9.50,-19.75,-42.69,-0.08,1.37,0.44
1450,5,Running,Negative,-4.40,7.57,7.08,4.81,-8.19,-6.81,9.63,-19.69,-42.63,-1.70,0.01,0.47
1469,5,Running,Negative,-3.36,6.01,6.74,-2.13,-17.69,3.44,9.69,-19.44,-42.56,-0.44,-0.27,-0.18
1490,5,Running,Negative,-3.56,5.39,6.97,4.63,-13.44,1.88,9.81,-19.19,-42.69,0.00,-0.62,0.01
1510,5,Running,Negative,-3.11,5.55,6.55,14.00,-15.56,-0.63,10.00,-19.00,-42.88,0.17,-0.84,-0.21
1530,5,Running,Negative,-2.80,5.50,6.28,18.56,-15.56,1.25,10.19,-18.75,-43.19,0.31,-0.07,-0.49
1550,5,Running,Negative,-3.01,6.59,6.41,20.44,-11.50,-4.69,10.44,-18.69,-43.50,0.09,0.57,-0.37
1571,5,Running,Negative,-3.17,7.29,6.33,10.88,-9.56,-14.94,10.88,-18.81,-43.50,0.11,0.75,-0.42
1590,5,Running,Negative,-2.88,7.07,6.22,-7.06,-8.25,-17.19,11.25,-18.94,-43.13,0.17,0.83,-0.29
1611,5,Running,Negative,-3.34,6.78,6.74,-23.06,-4.69,-21.25,11.56,-19.12,-42.56,0.26,-0.15,0.16
1631,5,Running,Negative,-3.00,6.53,7.05,-20.25,-4.75,-23.75,12.00,-19.44,-42.06,-0.14,0.57,0.30
1651,5,Running,Negative,-3.17,6.51,7.01,-19.94,-4.38,-24.62,12.44,-19.69,-41.50,0.35,0.65,0.19
1671,5,Running,Negative,-3.13,6.91,7.13,-24.69,-4.56,-25.44,12.88,-19.94,-40.88,0.12,0.75,0.14
1690,5,Running,Negative,-3.74,5.77,7.52,-27.87,-5.38,-23.50,13.19,-20.06,-40.19,-0.45,-1.05,0.43
1711,5,Running,Negative,-3.29,4.62,7.39,-18.00,-12.19,-10.44,13.44,-20.00,-39.81,0.37,0.16,0.43
1731,5,Running,Negative,-3.23,6.59,7.45,-1.25,-12.69,-18.12,13.94,-20.06,-39.63,0.16,0.84,0.33
1751,5,Running,Negative,-3.03,6.67,7.37,-9.06,-15.44,-23.94,14.50,-20.12,-39.19,0.02,0.68,0.37
1771,5,Running,Negative,-3.52,6.15,7.57,-19.31,-16.69,-25.62,15.00,-20.19,-38.56,-0.08,0.03,0.38
1791,5,Running,Negative,-3.32,5.70,7.55,-19.00,-23.00,-25.31,15.63,-20.12,-37.94,0.08,0.08,0.36
1811,5,Running,Negative,-3.19,5.67,7.62,-16.56,-27.75,-29.69,16.31,-20.06,-37.31,0.30,0.05,0.26
1832,5,Running,Negative,-3.36,5.39,7.62,-15.50,-31.25,-36.06,17.19,-20.00,-36.69,-0.37,-0.82,0.21
1851,5,Running,Negative,-3.68,3.94,7.60,-9.88,-35.06,-31.75,18.00,-19.75,-36.31,-0.01,-1.47,0.10
1872,5,Running,Negative,-3.35,5.57,7.50,8.38,-38.69,-34.06,18.94,-19.56,-36.06,0.17,0.57,0.12
1891,5,Running,Negative,-3.29,6.30,7.65,1.06,-39.50,-44.19,20.06,-19.50,-35.56,-0.32,0.08,0.43
1912,5,Running,Negative,-3.43,4.73,7.93,-18.25,-41.44,-48.13,21.19,-19.31,-34.81,0.04,-0.65,0.32
1932,5,Running,Negative,-3.39,4.68,8.08,-17.81,-43.38,-54.56,22.50,-19.25,-34.00,-0.23,-0.31,0.70
1952,5,Running,Negative,-3.46,5.55,8.56,-9.94,-43.75,-62.25,23.94,-19.25,-33.31,-0.50,0.62,0.87
1972,5,Running,Negative,-3.43,5.77,8.60,-7.13,-40.88,-64.94,25.37,-19.31,-32.63,0.22,1.06,0.35
1993,5,Running,Negative,-3.20,5.48,8.06,-8.44,-37.38,-64.75,26.75,-19.37,-32.00,0.18,-0.05,0.22
2012,5,Running,Negative,-2.63,4.60,7.85,-4.31,-36.63,-55.88,28.00,-19.31,-31.50,0.86,-0.09,-0.08
2032,5,Running,Negative,-2.44,4.79,7.75,0.31,-32.06,-47.63,29.06,-19.25,-31.12,0.55,-0.13,-0.01
2052,5,Running,Negative,-2.91,4.49,8.00,-5.81,-28.50,-40.31,29.94,-19.19,-30.62,0.12,0.07,0.04
2072,5,Running,Negative,-3.03,4.91,8.13,-10.69,-28.19,-36.88,30.75,-19.06,-30.12,0.16,0.41,0.09
2092,5,Running,Negative,-3.27,4.45,8.30,-18.44,-28.00,-37.19,31.56,-19.00,-29.44,-0.32,-0.26,0.47
2112,5,Running,Negative,-3.77,4.17,8.58,-15.25,-28.19,-36.56,32.31,-18.81,-28.87,-0.63,-0.09,0.17
2133,5,Running,Negative,-3.81,4.46,8.21,-4.81,-29.81,-36.88,33.19,-18.62,-28.50,-0.70,0.01,0.06
2152,5,Running,Negative,-3.73,4.49,8.10,-0.88,-33.25,-34.13,34.00,-18.37,-28.19,-0.30,-0.14,-0.18
2173,5,Running,Negative,-3.40,4.26,8.05,-0.75,-34.06,-32.56,34.75,-18.06,-27.87,-0.29,-0.20,-0.34
2193,5,Running,Negative,-2.97,3.81,7.68,0.06,-33.56,-31.12,35.50,-17.81,-27.62,0.11,-0.60,-0.66
2213,5,Running,Negative,-2.78,3.56,7.55,1.56,-30.06,-33.06,36.31,-17.62,-27.37,0.32,-0.98,-0.60
2233,5,Running,Negative,-2.76,3.14,8.14,6.31,-24.94,-37.00,37.19,-17.56,-27.31,-0.42,-0.62,-0.08
2253,5,Running,Negative,-3.79,4.27,8.33,9.31,-20.00,-41.50,38.13,-17.56,-27.12,-0.90,0.45,0.08
2273,5,Running,Negative,-3.48,4.42,8.49,-4.44,-25.81,-38.50,38.94,-17.44,-26.69,-0.42,-0.25,0.18
2293,5,Running,Negative,-3.21,3.60,8.66,-12.81,-27.06,-37.19,39.75,-17.31,-26.19,0.04,-0.93,0.26
2313,5,Running,Negative,-2.59,3.11,8.59,-9.25,-28.06,-40.25,40.69,-17.12,-25.75,0.44,-0.66,-0.05
2334,5,Running,Negative,-2.33,3.47,8.25,-3.19,-24.50,-42.63,41.56,-17.12,-25.37,0.73,-1.07,0.02
2353,5,Running,Negative,-2.27,2.84,8.37,-0.63,-18.62,-44.19,42.50,-17.19,-25.12,0.41,-1.20,-0.17
2373,5,Running,Negative,-2.78,3.63,8.46,4.50,-15.00,-43.25,43.38,-17.25,-24.94,0.15,0.31,-0.02
2393,5,Running,Negative,-2.65,5.03,8.73,0.69,-13.38,-36.81,44.13,-17.31,-24.69,0.21,1.31,0.14
2413,5,Running,Negative,-3.05,4.73,8.84,-11.06,-8.63,-31.37,44.69,-17.44,-24.25,-0.18,0.70,0.14
2434,5,Running,Negative,-3.01,4.37,8.63,-10.75,-5.94,-26.50,45.19,-17.56,-23.94,-0.21,0.39,0.20
2453,5,Running,Negative,-3.40,4.23,8.84,-7.19,-1.94,-18.50,45.44,-17.62,-23.69,-0.90,0.92,0.35
2474,5,Running,Negative,-4.10,4.69,8.93,-11.69,-1.37,-5.75,45.44,-17.62,-23.44,-0.85,-1.40,0.38
2494,5,Running,Negative,-3.13,1.06,9.24,-14.69,-10.25,12.13,45.19,-17.31,-23.31,-0.32,-2.30,0.24
2514,5,Running,Negative,-3.07,3.74,9.11,18.62,-4.69,-7.50,45.69,-17.44,-23.56,0.64,4.35,-0.75
2534,5,Running,Negative,-2.90,6.30,7.99,-11.94,3.44,-38.81,46.25,-17.75,-22.75,-0.14,-0.81,-0.11
2554,5,Running,Negative,-3.11,1.00,7.91,-53.94,3.06,-17.44,46.38,-17.94,-21.75,-0.65,-1.67,-0.25
2574,5,Running,Negative,-3.23,2.72,8.51,-23.62,5.94,-8.13,46.44,-18.12,-21.37,-0.11,0.35,-0.39
2594,5,Running,Negative,-3.20,2.99,9.21,-20.69,6.19,-7.56,46.50,-18.31,-20.94,-0.24,-0.83,0.57
2614,5,Running,Negative,-3.31,2.00,9.12,-21.69,5.63,-4.81,46.50,-18.37,-20.50,-0.09,-1.75,0.49
2635,5,Running,Negative,-3.21,1.97,8.89,-8.06,3.19,-2.69,46.50,-18.50,-20.44,0.00,-0.75,0.22
2654,5,Running,Negative,-3.20,2.81,8.89,-1.50,3.13,-2.63,46.56,-18.56,-20.37,0.03,-0.14,0.15
2675,5,Running,Negative,-3.06,3.03,8.95,-4.56,2.13,-2.50,46.56,-18.62,-20.25,0.06,-0.17,0.34
2694,5,Running,Negative,-3.24,3.19,9.06,-5.19,4.75,-2.56,46.56,-18.75,-20.19,-0.43,0.49,0.22
2714,5,Running,Negative,-3.42,3.95,9.06,-5.94,6.88,-1.81,46.56,-18.87,-20.00,-0.06,0.50,0.36
2735,5,Running,Negative,-3.42,3.24,9.26,-11.31,7.50,1.94,46.44,-19.00,-19.81,-0.24,0.55,0.57
2754,5,Running,Negative,-3.35,4.13,8.78,-10.81,6.19,-0.31,46.38,-19.06,-19.56,-0.26,1.35,0.18
2775,5,Running,Negative,-3.28,3.64,9.50,-23.12,4.44,5.19,46.13,-19.12,-19.19,0.32,-0.01,0.65
2794,5,Running,Negative,-2.58,2.45,9.49,-26.00,-0.25,11.25,45.81,-19.00,-18.75,0.80,-0.96,0.74
2815,5,Running,Negative,-2.22,1.77,9.34,-15.94,-0.50,11.00,45.56,-18.94,-18.56,1.08,-1.14,0.43
2835,5,Running,Negative,-2.05,1.87,9.16,-1.63,1.19,8.81,45.44,-18.94,-18.69,0.97,-0.49,0.10
2855,5,Running,Negative,-2.08,2.48,8.92,8.19,2.81,4.69,45.38,-18.94,-18.87,0.80,-0.39,0.26
2875,5,Running,Negative,-2.52,2.84,8.99,7.94,3.75,2.69,45.38,-19.00,-19.06,0.41,0.55,0.01
2895,5,Running,Negative,-3.00,3.84,8.65,4.50,2.94,2.63,45.31,-19.06,-19.12,-0.02,0.79,-0.05
2915,5,Running,Negative,-3.31,3.58,8.96,0.94,2.56,1.94,45.25,-19.06,-19.19,-0.05,0.47,0.09
2935,5,Running,Negative,-3.35,3.65,8.77,2.06,0.56,1.44,45.25,-19.06,-19.25,-0.36,0.74,0.13
2955,5,Running,Negative,-3.70,3.64,8.80,0.06,-2.00,-0.06,45.25,-19.00,-19.19,-0.33,0.31,0.17
2976,5,Running,Negative,-3.40,3.07,9.06,-4.75,-7.63,1.69,45.25,-18.81,-19.12,0.05,-0.03,0.17
2995,5,Running,Negative,-2.94,3.17,8.76,2.44,-8.63,0.00,45.25,-18.69,-19.19,0.28,0.35,-0.14
3016,5,Running,Negative,-2.89,3.58,8.39,5.75,-5.44,-1.63,45.31,-18.62,-19.25,0.16,0.33,-0.16
3035,5,Running,Negative,-2.72,3.24,8.58,2.00,-2.81,-1.50,45.38,-18.62,-19.31,0.23,0.00,-0.16
3055,5,Running,Negative,-3.17,2.86,8.74,7.44,3.00,-2.25,45.44,-18.69,-19.50,-0.52,0.20,-0.06
3076,5,Running,Negative,-3.80,3.41,8.72,18.37,4.19,-0.37,45.50,-18.75,-19.87,-0.63,0.19,0.05
3095,5,Running,Negative,-3.65,3.18,8.93,25.25,2.00,4.81,45.50,-18.75,-20.44,-0.27,0.15,-0.12
3116,5,Running,Negative,-3.46,3.65,8.59,29.62,2.75,4.75,45.50,-18.75,-21.06,-0.27,0.66,-0.14
3136,5,Running,Negative,-3.27,3.75,8.49,19.56,2.56,3.25,45.44,-18.81,-21.37,-0.05,-0.14,0.05
3156,5,Running,Negative,-3.31,3.00,8.62,8.31,3.25,1.88,45.44,-18.87,-21.56,-0.35,-0.70,0.04
3176,5,Running,Negative,-3.76,2.55,8.99,11.56,3.56,-0.25,45.50,-18.94,-21.81,-0.66,-0.52,0.55
3196,5,Running,Negative,-3.90,3.17,9.22,22.06,0.88,-0.88,45.56,-18.94,-22.25,-0.85,0.24,0.62
3216,5,Running,Negative,-3.81,3.69,9.33,21.94,-1.25,-1.56,45.69,-18.87,-22.69,-0.60,0.17,0.69
3237,5,Running,Negative,-3.64,3.78,9.15,18.69,-4.69,-3.50,45.88,-18.81,-22.94,-0.35,-0.11,0.60
3256,5,Running,Negative,-3.46,3.47,8.90,15.75,-6.31,-4.94,46.00,-18.75,-23.19,-0.17,-0.26,0.29
3277,5,Running,Negative,-3.28,3.35,8.79,16.87,-6.00,-5.06,46.19,-18.69,-23.56,0.00,0.00,0.03
3296,5,Running,Negative,-3.07,3.72,8.56,22.19,-4.44,-4.81,46.38,-18.69,-23.94,0.11,-0.09,0.16
3317,5,Running,Negative,-2.91,4.14,8.39,23.37,-2.88,-4.25,46.56,-18.62,-24.31,0.08,0.66,0.00
3336,5,Running,Negative,-3.11,4.62,8.50,17.31,-0.63,-3.69,46.69,-18.69,-24.56,0.02,0.83,-0.03
3357,5,Running,Negative,-2.98,4.52,8.48,5.56,0.00,-1.94,46.69,-18.69,-24.62,0.00,0.49,0.10
3377,5,Running,Negative,-3.10,4.03,8.54,-1.75,2.13,-1.37,46.69,-18.75,-24.62,0.10,-0.07,0.06
3396,5,Running,Negative,-3.02,3.65,8.45,1.75,2.81,0.31,46.69,-18.81,-24.69,0.10,-0.32,0.06
3417,5,Running,Negative,-3.12,3.59,8.54,8.13,3.69,0.37,46.75,-18.87,-24.87,0.12,0.09,0.09
3436,5,Running,Negative,-3.01,4.02,8.54,11.50,2.38,-0.81,46.75,-18.94,-25.12,0.15,0.13,0.19
3457,5,Running,Negative,-3.08,4.11,8.57,8.13,2.44,-2.69,46.88,-19.00,-25.25,-0.03,0.16,0.10
3477,5,Running,Negative,-3.35,4.06,8.47,5.06,2.38,-3.31,46.94,-19.06,-25.31,-0.25,0.03,0.03
3497,5,Running,Negative,-3.37,4.08,8.32,6.13,1.00,-1.94,46.94,-19.06,-25.44,-0.14,0.24,-0.02
3517,5,Running,Negative,-3.34,4.32,8.37,7.63,0.94,-0.31,47.00,-19.06,-25.62,-0.03,0.36,0.00
3537,5,Running,Negative,-3.08,4.23,8.37,4.38,1.19,0.94,46.94,-19.12,-25.69,0.08,0.15,0.04
3557,5,Running,Negative,-3.15,4.18,8.36,2.50,3.31,0.56,46.94,-19.19,-25.75,0.07,0.07,0.08
3578,5,Running,Negative,-3.29,3.98,8.60,0.06,5.19,1.00,46.88,-19.25,-25.81,-0.20,-0.07,0.37
3597,5,Running,Negative,-3.46,4.02,8.74,1.06,5.69,1.63,46.88,-19.31,-25.81,-0.27,0.26,0.57
3618,5,Running,Negative,-3.50,4.41,8.78,1.50,4.81,2.06,46.81,-19.37,-25.87,-0.17,0.19,0.41
3637,5,Running,Negative,-3.41,4.03,8.76,-2.50,4.13,3.06,46.69,-19.44,-25.87,0.02,-0.17,0.25
3658,5,Running,Negative,-3.23,3.81,8.54,-1.00,4.63,2.75,46.63,-19.50,-25.87,-0.01,-0.23,0.24
3678,5,Running,Negative,-3.23,3.97,8.51,1.25,6.44,1.75,46.56,-19.62,-25.94,0.05,-0.02,0.26
3698,5,Running,Negative,-3.37,4.08,8.58,0.94,8.38,1.44,46.50,-19.75,-26.00,-0.10,0.13,0.18
3718,5,Running,Negative,-3.43,4.22,8.47,-0.12,8.31,2.25,46.44,-19.87,-26.00,-0.07,0.19,0.20
3737,5,Running,Negative,-3.43,4.14,8.53,-2.31,7.94,2.50,46.31,-20.00,-26.00,-0.04,-0.11,0.29
3758,5,Running,Negative,-3.37,3.81,8.49,-1.50,7.31,2.31,46.25,-20.06,-26.00,-0.05,-0.21,0.25
3778,5,Running,Negative,-3.57,3.97,8.56,1.94,6.38,1.50,46.25,-20.19,-26.06,-0.21,0.09,0.21
3798,5,Running,Negative,-3.61,4.23,8.57,3.56,3.69,0.88,46.19,-20.25,-26.19,-0.13,0.12,0.32
3818,5,Running,Negative,-3.55,4.27,8.58,2.81,1.31,0.63,46.19,-20.25,-26.25,0.16,-0.20,0.22
3838,5,Running,Negative,-3.25,4.03,8.55,2.06,-0.81,0.81,46.19,-20.19,-26.25,0.04,-0.06,0.31
3858,5,Running,Negative,-3.37,4.01,8.57,4.31,-2.00,-2.38,46.31,-20.19,-26.25,0.03,0.00,0.39
3879,5,Running,Negative,-3.26,4.22,8.54,4.06,-3.00,-2.25,46.38,-20.12,-26.31,0.00,0.28,0.24
3898,5,Running,Negative,-3.39,4.61,8.56,3.06,-2.00,-2.63,46.44,-20.12,-26.37,0.10,0.64,0.32
3919,5,Running,Negative,-3.32,4.93,8.65,-0.25,-2.50,-0.06,46.38,-20.06,-26.31,0.11,0.86,0.36
3938,5,Running,Negative,-3.03,4.74,8.44,-5.56,-1.75,3.94,46.31,-20.00,-26.25,0.22,0.51,0.17
3959,5,Running,Negative,-3.12,4.50,8.41,-8.50,-0.31,8.31,46.06,-19.94,-26.12,0.24,0.33,0.28
3979,5,Running,Negative,-3.10,4.28,8.62,-9.63,1.00,12.50,45.75,-19.81,-26.00,0.16,0.22,0.30
3999,5,Running,Negative,-3.08,4.20,8.59,-8.75,1.88,14.69,45.44,-19.75,-25.94,0.25,-0.05,0.14
4019,5,Running,Negative,-2.97,3.92,8.32,-8.13,2.56,15.50,45.13,-19.69,-25.87,0.37,-0.21,-0.01
4040,5,Running,Negative,-2.89,3.67,8.21,-6.88,3.56,13.56,44.81,-19.62,-25.87,0.39,-0.40,-0.10
4059,5,Running,Negative,-2.98,3.71,8.10,-2.56,5.44,10.00,44.63,-19.69,-25.94,0.29,-0.25,-0.23
4079,5,Running,Negative,-3.02,3.85,7.99,2.19,7.81,6.56,44.50,-19.75,-26.06,0.19,-0.06,-0.30
4099,5,Running,Negative,-3.12,4.32,7.98,2.31,10.69,5.56,44.31,-19.94,-26.12,-0.02,0.42,-0.36
4119,5,Running,Negative,-3.54,4.34,7.99,-6.06,13.38,5.88,44.13,-20.12,-26.06,-0.26,0.19,-0.17
4140,5,Running,Negative,-3.73,4.05,8.19,-13.88,15.75,7.19,43.81,-20.31,-25.87,-0.56,-0.28,-0.14
4159,5,Running,Negative,-3.95,3.50,8.07,-10.81,16.94,6.50,43.63,-20.56,-25.75,-0.52,-0.53,-0.20
4180,5,Running,Negative,-4.10,3.49,7.92,-5.19,17.25,5.63,43.44,-20.81,-25.75,-0.50,-0.80,-0.39
4200,5,Running,Negative,-4.06,3.15,7.81,1.88,16.87,4.31,43.31,-21.06,-25.94,-0.59,-0.76,-0.38
4220,5,Running,Negative,-4.14,3.39,7.77,8.75,16.12,1.94,43.25,-21.31,-26.19,-0.45,-0.73,-0.54
4240,5,Running,Negative,-4.04,3.17,7.63,11.13,14.94,-1.19,43.31,-21.69,-26.37,-0.34,-0.93,-0.60
